ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
G29DPHFO,Male,60,RG252,Other,X2,87,,948464,No,1
NKC3SPJY,Female,32,RG282,Salaried,X1,25,No,1971261,No,0
NEHJGCHV,Female,30,RG264,Salaried,X1,31,Yes,542846,No,0
NQRBPI6D,Male,49,RG277,Self_Employed,X4,14,Yes,323657,No,0
DHGX3FV4,Male,44,RG266,Self_Employed,X2,13,Yes,438965,Yes,0
NNJZRFWU,Male,24,RG280,Salaried,X1,14,No,515416,Yes,0
BURRBSSL,Male,72,RG272,Other,X2,14,Yes,1987743,Yes,0
8ZNSMSTR,Male,29,RG250,Salaried,X1,25,No,601479,No,0
9KQOQZUG,Female,45,RG280,Self_Employed,X3,85,No,1175583,Yes,0
JSJKUVE9,Male,61,RG268,Self_Employed,X3,117,No,4272631,Yes,0
9PWQKQJK,Female,29,RG261,Salaried,X1,20,No,597679,No,0
TDEHIKZG,Male,46,RG283,Self_Employed,X2,32,No,449485,Yes,0
FGYVXSMA,Male,60,RG269,Self_Employed,X3,122,No,508955,No,0
6YOGBE8G,Female,26,RG250,Salaried,X1,13,No,429202,No,0
IIOQXECH,Female,42,RG284,Self_Employed,X2,38,No,764082,Yes,0
PDZ8NJGA,Female,72,RG276,Other,X2,32,No,459222,No,0
MNHPROQT,Female,31,RG250,Salaried,X1,25,No,867803,No,0
ZKUJN7FM,Female,56,RG280,Self_Employed,X2,93,No,2439107,No,1
4CK9Q82F,Female,30,RG269,Self_Employed,X1,26,No,462194,No,0
D4GNFQHX,Male,49,RG283,Self_Employed,X2,81,Yes,2977210,No,0
55UDCKYE,Female,34,RG268,Salaried,X1,33,Yes,1472398,No,0
444MNMC3,Female,29,RG273,Self_Employed,X2,20,No,871256,No,0
CF8NC9UN,Female,49,RG268,Other,X1,73,Yes,797867,Yes,1
B4DUKFYL,Male,85,RG283,Other,X3,85,No,561189,Yes,0
DM4KZIYZ,Male,48,RG268,Self_Employed,X3,68,Yes,2230188,No,1
G4JZJQZK,Male,36,RG283,Self_Employed,X3,61,No,1093204,No,0
DT4SJ8ZM,Male,30,RG271,Salaried,X1,33,No,549388,No,0
42AGFV7D,Male,37,RG272,Self_Employed,X2,14,,758395,No,1
EBMPUQQW,Male,65,RG268,Other,X1,56,No,798472,Yes,0
66VEETXZ,Male,29,RG276,Other,X1,26,Yes,1372077,No,0
VCPCBPZG,Male,28,RG280,Self_Employed,X1,14,No,514793,No,0
7KW8MXR8,Female,40,RG283,Self_Employed,X2,26,Yes,2325365,No,0
MUNF3Z54,Male,45,RG254,Other,X2,68,No,4247320,No,0
IPU4PUXJ,Male,45,RG251,Self_Employed,X3,129,No,911813,No,0
M53TCQKC,Male,53,RG254,Other,X2,92,No,2820151,No,0
UIZGUUOW,Male,39,RG268,Self_Employed,X3,93,No,1776689,Yes,0
V8LFVJU7,Female,26,RG268,Self_Employed,X1,15,No,1112740,No,0
PKGK3JVJ,Male,29,RG267,Salaried,X1,25,Yes,1396623,No,0
QI5XHRUM,Female,27,RG283,Other,X1,20,No,2572073,Yes,0
YTYMS4KB,Female,60,RG265,Self_Employed,X3,123,No,289339,Yes,0
NLAOGYBO,Female,46,RG274,Self_Employed,X3,74,No,812338,Yes,0
6RFEMD2Z,Female,44,RG277,Self_Employed,X2,74,No,1943119,No,1
A6FTP5F4,Female,30,RG268,Salaried,X1,26,No,849994,No,0
X8PAJLVX,Male,30,RG254,Salaried,X1,33,No,1852971,No,0
HZS8WEZL,Male,46,RG284,Other,X3,50,Yes,825555,No,1
4VRXTLAV,Male,40,RG279,Self_Employed,X2,13,No,449752,No,0
2REEHIZ5,Female,32,RG266,Salaried,X1,31,No,545926,No,0
FO8GB4J4,Male,36,RG283,Self_Employed,X2,20,,662338,Yes,1
OF72LCUP,Male,52,RG254,Self_Employed,X3,81,Yes,625785,No,0
4GYV5DSJ,Male,66,RG280,Other,X3,97,No,966949,Yes,1
RYLZCGTO,Male,57,RG283,Self_Employed,X3,62,Yes,1781566,No,0
9GDKPYM7,Male,30,RG277,Other,X3,25,Yes,1832127,No,0
22PJX2LX,Female,38,RG270,Salaried,X1,25,No,262950,No,0
BM7UMCPP,Female,73,RG269,Other,X3,99,Yes,378926,Yes,1
KZKILAYB,Female,29,RG268,Salaried,X1,19,No,2046733,Yes,0
COX2WHNB,Male,33,RG254,Salaried,X1,21,No,513174,No,0
DUF5NHBU,Female,49,RG276,Self_Employed,X1,21,No,608599,No,0
VYFM4XSE,Female,79,RG283,Other,X3,121,Yes,1448368,No,1
ZJWLUWUD,Female,56,RG268,Other,X3,111,No,2531453,No,0
DGUZMTI4,Male,28,RG282,Other,X1,20,No,604416,Yes,0
OCRXSVHU,Male,50,RG283,Other,X3,123,No,741058,Yes,0
LVNIGFYE,Male,35,RG254,Salaried,X1,27,Yes,649513,No,0
EDYNH6SU,Male,43,RG269,Self_Employed,X2,37,No,842714,Yes,0
3IW8R7IJ,Female,25,RG270,Salaried,X1,21,No,318344,Yes,0
9NW2IEDV,Female,66,RG256,Other,X3,109,No,1150138,No,0
TDCDCJKW,Female,37,RG284,Self_Employed,X2,45,Yes,989742,Yes,0
FNBBFGRT,Male,84,RG283,Other,X3,68,No,1003537,No,0
6562HEMH,Male,31,RG269,Salaried,X1,31,No,2318752,No,0
PMCGELWH,Female,39,RG268,Self_Employed,X3,45,Yes,1627089,Yes,1
ERWQTD5P,Male,29,RG282,Self_Employed,X1,31,No,1178315,No,0
XXWLCCPY,Male,63,RG272,Other,X2,19,No,1080308,Yes,0
BYOF7WNC,Female,73,RG284,Other,X2,44,Yes,903848,No,0
YKGDVDMX,Female,35,RG254,Salaried,X1,25,No,650518,No,0
WUQQKN36,Male,57,RG281,Other,X3,103,No,381881,No,0
NJGNMHTB,Male,31,RG251,Salaried,X1,26,No,603161,No,1
ER7GTY2Q,Male,56,RG268,Self_Employed,X2,27,Yes,1476011,Yes,0
W7HVAJRD,Male,28,RG263,Other,X1,27,No,955655,No,0
PSSW5TJG,Male,68,RG268,Other,X1,21,No,409248,Yes,0
JCNBQVKQ,Male,48,RG254,Self_Employed,X2,38,No,3331314,Yes,0
PCNFYQZX,Female,32,RG274,Other,X1,33,No,1192902,No,0
44VPPNDU,Female,50,RG268,Self_Employed,X3,117,Yes,1119958,No,0
JT5T2TTJ,Male,25,RG263,Salaried,X1,15,No,509115,No,0
SPVTCQJQ,Female,47,RG284,Other,X2,33,No,395026,Yes,0
MYWGIGMD,Female,43,RG261,Self_Employed,X1,19,No,854925,No,0
HPWJ4DJE,Male,61,RG268,Self_Employed,X3,81,Yes,966762,Yes,0
IPELGKP6,Female,47,RG254,Self_Employed,X4,13,No,806882,Yes,0
DPY6THQZ,Female,45,RG282,Self_Employed,X2,93,,608341,No,0
3NXBWIGF,Male,54,RG254,Self_Employed,X3,98,Yes,1219104,Yes,1
3F2WQG83,Female,30,RG282,Salaried,X1,31,No,435930,No,0
MQJHDAJ5,Female,39,RG284,Salaried,X3,14,Yes,1482410,No,1
8DLLJDVP,Male,46,RG283,Salaried,X3,63,Yes,739901,Yes,1
B5JYDEHF,Female,30,RG263,Salaried,X1,32,No,622848,No,0
7ZHQSZ9U,Male,55,RG280,Self_Employed,X2,49,No,535584,Yes,0
5FQJ4YYT,Male,72,RG254,Other,X2,79,,1401919,No,1
K2NZZ8HJ,Female,51,RG284,Self_Employed,X3,99,Yes,1636371,Yes,0
YUYFSFNE,Female,27,RG284,Salaried,X1,14,No,1559342,Yes,0
VOMAEYWT,Male,57,RG268,Self_Employed,X3,122,Yes,2830280,Yes,0
2RADWPQN,Female,31,RG255,Salaried,X1,15,No,960149,No,0
7TS7NAU4,Female,71,RG254,Other,X2,67,Yes,1274488,No,0
JPTVNZXA,Male,65,RG254,Other,X3,87,Yes,1360400,Yes,0
SHQ57GNA,Male,25,RG275,Salaried,X1,14,Yes,1252986,No,1
MVJANWTO,Male,25,RG250,Salaried,X1,15,No,1552587,No,0
ZO5RSNXR,Male,41,RG283,Self_Employed,X2,38,No,1426830,Yes,0
6KB4ERHW,Male,53,RG283,Self_Employed,X3,123,,812845,Yes,0
DMNRGKX8,Female,25,RG270,Salaried,X1,15,No,750670,No,0
JWYASGZ4,Female,27,RG251,Salaried,X1,13,,359844,No,1
UTUJNYVF,Male,63,RG279,Salaried,X3,33,No,1615795,No,1
HR2HRRCA,Female,37,RG280,Other,X2,38,Yes,538690,No,0
Q3RJ59N5,Male,67,RG264,Other,X2,27,No,371103,Yes,0
PVTPZ5NZ,Male,46,RG254,Self_Employed,X2,87,Yes,1752623,No,1
KUSFETOF,Male,32,RG254,Salaried,X1,31,No,1338916,No,0
7GRNASS7,Female,25,RG250,Salaried,X1,14,Yes,612373,No,0
VE68SXVJ,Male,30,RG280,Salaried,X1,21,No,2508999,No,0
3AWBQPUZ,Female,43,RG251,Self_Employed,X3,55,No,347731,Yes,0
Y9XBBCGM,Male,34,RG283,Self_Employed,X1,32,No,348248,No,0
58VHEFOE,Female,54,RG257,Self_Employed,X2,63,,2529513,Yes,0
QZD7VQXA,Male,31,RG280,Salaried,X1,19,No,591858,No,0
CVPRNQVE,Male,54,RG254,Other,X3,51,No,1313800,Yes,0
JH5DDDPW,Female,44,RG274,Self_Employed,X2,55,No,647510,Yes,0
NUFLKCQZ,Male,44,RG257,Self_Employed,X3,111,No,647857,No,0
RC2USC3B,Female,53,RG277,Other,X2,38,No,884651,No,0
MFEPZCTW,Male,56,RG282,Other,X2,27,No,306329,Yes,1
JNHMBJF5,Male,40,RG270,Self_Employed,X1,25,Yes,1184340,No,0
HXGNJXZD,Female,28,RG280,Salaried,X1,32,No,1039306,No,1
GVUHPDRL,Male,57,RG254,Self_Employed,X3,86,Yes,1064564,No,1
9VYWVC6W,Male,59,RG259,Self_Employed,X2,86,No,675857,No,1
HSEEYMDQ,Female,28,RG283,Salaried,X1,15,No,619021,Yes,0
9PF47KSC,Female,27,RG269,Salaried,X1,13,No,419991,No,0
ACFJHZRQ,Male,37,RG280,Self_Employed,X1,57,No,704782,Yes,0
GDVYXIKB,Female,76,RG284,Other,X3,79,,1187936,No,1
RUSUPPVI,Male,70,RG268,Other,X1,25,Yes,515585,No,0
E9RNZ46Q,Male,36,RG274,Other,X1,20,Yes,988612,Yes,0
GGQSVP75,Male,28,RG254,Salaried,X3,21,No,725100,No,0
7THACKW3,Male,56,RG283,Self_Employed,X3,49,Yes,759517,Yes,1
CBSJMFXZ,Male,46,RG251,Other,X2,26,No,462595,Yes,0
EAJRFUF8,Male,36,RG268,Self_Employed,X1,26,No,684080,Yes,1
Y5HBSVKS,Female,31,RG284,Self_Employed,X2,49,No,1310293,Yes,0
2BI94MXU,Female,34,RG270,Salaried,X1,25,Yes,717215,No,1
WA7JFDCW,Female,28,RG251,Salaried,X1,13,No,1335729,No,0
IAVUARQP,Female,30,RG254,Salaried,X1,15,No,830005,No,0
LQ6HT3DP,Male,25,RG275,Salaried,X1,13,No,1322958,No,0
KWEXBAF3,Female,59,RG283,Self_Employed,X3,13,,811279,Yes,1
DWDCX3BR,Female,31,RG278,Salaried,X1,14,No,405875,No,0
BX5EK9BS,Female,34,RG273,Other,X1,20,No,623551,No,0
WTTPQBMH,Male,29,RG277,Salaried,X1,33,No,1134776,No,0
QUZM4YSJ,Male,25,RG252,Salaried,X1,14,No,731428,No,0
ZGC6PMS6,Female,32,RG277,Salaried,X1,31,No,415024,No,0
HXRUP6DG,Female,79,RG263,Other,X3,127,No,666788,Yes,0
CWYGV8HV,Male,46,RG283,Other,X4,8,Yes,1843083,No,0
M555J3SN,Male,31,RG253,Self_Employed,X3,32,No,845891,No,0
AMYBOBKF,Male,25,RG254,Salaried,X1,21,No,800207,No,0
CMDF8PMF,Male,54,RG251,Self_Employed,X3,110,No,776934,Yes,0
9X49HAAJ,Male,47,RG268,Self_Employed,X2,37,No,816236,No,0
GZGLXESE,Female,30,RG283,Salaried,X1,14,No,1004000,Yes,0
P5XC4JQV,Male,74,RG263,Other,X3,67,No,1626937,No,0
KUOYDFDU,Male,75,RG283,Other,X3,92,No,860532,Yes,0
FUKOYES8,Female,28,RG283,Other,X1,15,No,1387189,Yes,0
AFLP68RO,Male,46,RG268,Self_Employed,X3,43,No,1412972,No,0
GEDACVUQ,Male,27,RG254,Self_Employed,X1,14,No,1445680,Yes,0
IAE4CJB2,Male,64,RG278,Other,X3,69,No,937979,No,0
38NSN7SM,Male,66,RG268,Other,X3,62,No,1206208,Yes,1
TTFCQGRT,Female,44,RG283,Self_Employed,X2,33,No,3622255,Yes,0
CG5CXEMS,Female,63,RG268,Other,X2,92,Yes,802602,No,0
HYBXZZBI,Male,30,RG284,Other,X1,27,No,501719,No,0
2T2J6PAQ,Female,50,RG257,Self_Employed,X3,39,Yes,680698,No,0
7EZNQNDG,Female,30,RG254,Salaried,X1,25,No,1123402,No,0
29RDLADQ,Female,27,RG257,Salaried,X1,21,No,375090,No,0
KZPV7R3F,Female,34,RG269,Self_Employed,X3,56,No,703794,Yes,0
NCZXNQPT,Female,50,RG280,Other,X1,15,No,403223,No,0
RN6SR4NK,Female,31,RG261,Other,X1,32,No,439072,No,0
3BPSNP2Y,Female,65,RG283,Other,X3,85,Yes,1734031,No,0
IQHXBHSQ,Male,77,RG283,Other,X3,111,Yes,1358335,No,0
I9LLNPGX,Male,28,RG284,Salaried,X1,14,No,957755,Yes,0
MGVGJDY6,Female,45,RG268,Self_Employed,X3,19,No,1126286,Yes,0
4HBTW7MG,Female,28,RG270,Salaried,X1,19,No,590363,No,0
K4N5GDLY,Female,50,RG268,Self_Employed,X1,92,,669182,No,1
ICMSNPJ2,Female,77,RG275,Other,X3,63,No,1881931,Yes,0
NJB4XZMU,Female,31,RG265,Salaried,X1,33,No,916530,Yes,0
3ZYFGCVQ,Male,54,RG268,Self_Employed,X2,67,No,966967,No,0
4AUIS4HF,Male,59,RG261,Other,X2,37,No,291777,Yes,0
ZXZTL8BC,Female,37,RG254,Other,X1,33,No,969103,No,0
4QKFEFYZ,Female,41,RG283,Self_Employed,X3,33,Yes,1445822,No,0
YFECUMJN,Female,54,RG280,Self_Employed,X3,121,No,1303556,Yes,0
GBJ4OVRQ,Female,62,RG268,Other,X3,87,Yes,1302310,No,1
KRUOV9T3,Female,48,RG280,Self_Employed,X3,21,,1177683,No,1
JGZBMWXQ,Female,52,RG273,Self_Employed,X4,7,,742384,No,1
XIUO2ETH,Male,73,RG270,Other,X3,117,No,1805685,No,0
GMZUYE5B,Male,26,RG252,Self_Employed,X1,20,No,702503,No,0
GJKBJEZU,Male,39,RG284,Self_Employed,X2,50,Yes,1480693,No,0
7A2DNX5P,Male,29,RG254,Self_Employed,X1,32,No,915694,No,0
ND3O8VBK,Male,62,RG268,Other,X3,39,Yes,2830502,No,0
GYLWIRCM,Male,66,RG280,Other,X2,19,No,691743,Yes,0
KBTJNBMV,Male,52,RG282,Self_Employed,X3,49,No,859295,No,0
4PAK5UNB,Male,71,RG256,Other,X3,98,No,706197,Yes,1
JASF8V7Y,Male,42,RG284,Self_Employed,X3,33,Yes,1872239,No,0
RFUWFPGU,Female,27,RG279,Salaried,X1,25,No,312185,No,0
U8X2RBOR,Female,50,RG279,Self_Employed,X3,50,Yes,147446,No,0
DBJDDYOV,Male,62,RG284,Other,X3,104,No,816263,Yes,0
9PUH38AR,Male,28,RG254,Self_Employed,X1,20,No,884037,Yes,0
K6TBM9DU,Female,29,RG268,Salaried,X1,21,No,887961,Yes,0
IP9W4DNB,Female,36,RG254,Other,X2,61,Yes,769903,No,0
PCACYCPC,Male,81,RG283,Other,X2,38,Yes,2458126,Yes,0
TVFQTWWC,Female,42,RG262,Self_Employed,X2,63,No,1006687,Yes,0
WQH7HHD9,Male,71,RG254,Other,X3,115,No,3694185,No,0
FVVQDXYJ,Female,54,RG272,Self_Employed,X2,87,Yes,1000395,No,0
7TMU3KQJ,Male,43,RG280,Self_Employed,X2,26,,1499854,No,1
2PBXD4NB,Male,46,RG264,Other,X3,55,,511919,No,1
K42K9WCW,Male,39,RG268,Self_Employed,X2,80,No,1682714,Yes,0
GNTODJH7,Female,32,RG257,Salaried,X1,26,No,632665,No,0
FMDAOACQ,Female,63,RG268,Other,X3,93,Yes,1721464,Yes,0
FSDJF6CF,Female,30,RG277,Other,X1,31,No,2435137,No,0
JKM3HMAL,Female,32,RG254,Self_Employed,X4,13,No,1019512,Yes,0
MWPBJFDU,Male,27,RG277,Salaried,X1,26,No,538859,No,0
J8EZMDIZ,Female,29,RG250,Other,X1,31,Yes,576987,No,0
WATOFI3V,Male,53,RG268,Self_Employed,X3,115,Yes,1168917,Yes,1
FE3WAKMQ,Female,27,RG282,Other,X1,20,No,3069690,No,0
FF9DDL3V,Male,36,RG254,Other,X2,27,No,6730322,Yes,0
7QBGHJMZ,Female,64,RG268,Other,X3,13,Yes,2098637,No,0
BX4BPLDX,Female,33,RG268,Self_Employed,X1,15,No,739839,No,0
HC8RRPA7,Female,51,RG284,Self_Employed,X2,20,Yes,1950435,No,1
7K7CTAKW,Male,56,RG269,Self_Employed,X3,116,Yes,1066024,No,1
4IXKNODF,Female,45,RG253,Self_Employed,X3,45,Yes,1110310,No,0
E2XREEDJ,Female,57,RG269,Self_Employed,X3,98,No,1927980,Yes,0
CFUWNBAU,Female,29,RG269,Salaried,X1,25,No,940649,No,0
LTVARGOV,Male,40,RG251,Self_Employed,X2,15,Yes,1041896,No,1
DAGSTPKY,Female,32,RG257,Salaried,X1,20,Yes,526159,No,0
5GLSWSVC,Female,27,RG279,Salaried,X1,27,No,668336,No,0
ENRE5HDZ,Male,37,RG261,Salaried,X1,32,No,940356,No,0
AQNFGBYP,Female,26,RG274,Salaried,X1,15,No,985844,No,0
Q9NU92DO,Male,54,RG268,Salaried,X3,86,Yes,1160844,No,1
M9EURXGB,Male,66,RG254,Other,X3,86,No,1152309,Yes,1
NB75GANN,Male,62,RG254,Other,X3,105,Yes,2628009,No,0
BGYM7Z5A,Male,32,RG283,Salaried,X1,33,No,1104872,No,1
U2O7IBWM,Female,43,RG254,Self_Employed,X4,7,Yes,1157062,No,0
JLGGGDM3,Male,50,RG277,Self_Employed,X1,62,No,496077,Yes,0
JCH2ZNBS,Female,45,RG268,Self_Employed,X2,32,Yes,1121569,No,0
DTB9VTQH,Female,76,RG254,Other,X1,27,No,1304757,Yes,0
7RGLSK76,Female,26,RG284,Salaried,X1,13,No,1448875,Yes,0
GV9MQNEF,Male,29,RG270,Salaried,X1,13,Yes,735932,No,0
4IWY7QPG,Female,27,RG270,Salaried,X1,14,Yes,148024,No,0
I8YEPNT9,Female,39,RG264,Salaried,X1,21,No,226522,No,0
X6GJ5SMC,Male,56,RG281,Self_Employed,X3,44,Yes,662088,No,0
8SXUOALU,Female,46,RG265,Other,X1,19,,511100,Yes,1
9TDJZBZM,Female,28,RG271,Salaried,X1,27,No,881189,No,0
9WHPCTGT,Female,54,RG284,Other,X3,105,,2052607,Yes,1
P6GECHV8,Male,41,RG268,Self_Employed,X1,91,,885185,No,1
DWXPQVXU,Female,27,RG283,Salaried,X1,25,Yes,1013772,No,1
NESN32PX,Female,46,RG268,Entrepreneur,X3,79,,458154,Yes,1
GS6EHHXU,Male,52,RG283,Other,X2,92,No,1789709,No,1
KH8XLLFF,Female,54,RG254,Other,X3,69,No,1510570,Yes,0
IPRNOWYU,Male,25,RG263,Salaried,X1,15,No,643318,Yes,0
C2KJXCJA,Male,84,RG257,Other,X2,61,No,780574,Yes,0
XBXJVYE6,Female,28,RG280,Salaried,X1,13,No,846728,No,0
LEGOJX9D,Male,40,RG268,Self_Employed,X2,63,Yes,827370,No,0
J5VWGONQ,Female,60,RG272,Self_Employed,X1,13,No,935941,No,0
SFAQITJX,Male,31,RG264,Other,X1,33,No,433323,No,0
QXGUNBHA,Female,52,RG283,Self_Employed,X2,25,No,4379369,Yes,0
NCWY45PR,Female,38,RG262,Self_Employed,X4,14,,310236,Yes,0
PFS8MD5B,Male,28,RG273,Salaried,X1,13,No,1248581,No,0
EGVJKUQD,Female,26,RG284,Salaried,X1,21,No,1476634,No,0
ZBKWMU9S,Male,74,RG254,Other,X2,92,Yes,994316,No,0
JABN6APW,Male,33,RG258,Salaried,X1,25,No,788281,No,0
GSVYAZ3C,Male,59,RG268,Self_Employed,X3,45,No,1606405,No,0
JGGWA6RA,Female,29,RG254,Other,X1,26,No,784330,No,0
RHXPD5QJ,Female,32,RG263,Other,X1,14,No,278400,Yes,0
ROFBDEBL,Male,44,RG282,Self_Employed,X3,69,No,665355,No,0
8BHCWZM4,Male,45,RG268,Self_Employed,X3,56,No,2370274,Yes,0
GX6HD6KW,Female,56,RG272,Other,X2,50,,1254018,No,1
63JAHAHR,Female,53,RG284,Salaried,X1,86,,1258780,No,1
KSIRXKKB,Male,29,RG273,Salaried,X1,21,No,813468,No,0
EMIF3U6U,Female,36,RG284,Other,X2,74,No,1592975,No,0
FT9JJAJR,Female,54,RG283,Self_Employed,X1,62,Yes,1401500,No,1
JXW2DQZE,Female,28,RG257,Self_Employed,X1,20,No,438111,Yes,0
RIDEBAH4,Female,29,RG278,Salaried,X1,21,Yes,1693919,No,0
9TAXEYZW,Male,60,RG284,Self_Employed,X2,97,Yes,2616920,No,1
RKGN5KTR,Male,78,RG283,Other,X3,91,Yes,1008984,No,1
HB2DNWHA,Male,31,RG268,Salaried,X1,15,No,519582,Yes,0
3UXBBTRT,Male,53,RG254,Self_Employed,X2,91,No,545374,No,0
Y5FLBWCM,Male,55,RG279,Self_Employed,X2,27,No,550037,Yes,0
TDAA8F2F,Female,28,RG261,Salaried,X1,13,No,1045064,No,0
DXKDNMP2,Female,57,RG280,Self_Employed,X3,56,Yes,1343472,No,0
QFAEXACS,Male,51,RG268,Self_Employed,X3,121,No,739287,No,0
B7UVAY78,Female,29,RG271,Salaried,X1,13,Yes,644618,No,0
NYEDCZXM,Male,66,RG251,Other,X3,115,Yes,1134029,Yes,1
9BPKZF6Y,Male,46,RG283,Self_Employed,X3,97,Yes,874923,Yes,0
C6BOSNUP,Male,52,RG283,Self_Employed,X3,110,,921176,Yes,1
DS2AYVPN,Male,74,RG254,Other,X3,38,No,1459573,No,0
ERNXTBYP,Female,53,RG282,Self_Employed,X3,123,No,410307,No,0
JOPZS5RY,Male,55,RG282,Self_Employed,X2,19,No,570757,Yes,0
3HYUUKQF,Male,27,RG264,Other,X1,21,No,752450,Yes,0
9QEDDMRD,Male,54,RG258,Salaried,X3,86,Yes,777815,Yes,1
DCNKGQIT,Male,41,RG268,Self_Employed,X3,57,No,1714140,Yes,0
EWXT3897,Female,35,RG283,Salaried,X2,75,,1192653,No,0
83JMEGKG,Male,54,RG268,Other,X1,15,Yes,943560,No,1
UZRQRAWD,Male,56,RG261,Self_Employed,X2,80,,820161,No,1
9BWEY4MZ,Female,59,RG284,Salaried,X3,86,,918586,No,1
MEAHWGXJ,Male,34,RG273,Salaried,X1,25,No,938700,No,0
JB6I5NSZ,Male,62,RG280,Other,X3,55,Yes,427751,No,0
FTQGFUND,Male,52,RG268,Self_Employed,X2,39,No,1790439,Yes,0
DXGZ4CZK,Female,34,RG269,Salaried,X1,33,No,658484,No,0
IMT9IND2,Male,52,RG254,Self_Employed,X3,57,No,772057,Yes,1
HU5XPAES,Male,28,RG254,Salaried,X1,19,No,414268,No,0
MSMANKAE,Female,32,RG261,Other,X1,32,Yes,584890,No,0
HCPNEGB6,Male,32,RG254,Other,X1,21,Yes,683564,No,0
GUBXKGEX,Female,27,RG283,Salaried,X1,13,Yes,595436,No,0
I8ZAQDZ6,Male,30,RG277,Other,X1,32,No,1415233,Yes,0
DRLYRPIP,Male,31,RG275,Self_Employed,X3,14,No,1460890,Yes,0
KCAHRUYP,Male,26,RG280,Salaried,X1,13,No,651871,Yes,0
DWEOLCVW,Male,42,RG251,Self_Employed,X2,15,No,776605,Yes,0
5BPWQPEM,Male,74,RG254,Other,X3,121,No,1115704,No,0
2W6CWQJH,Female,56,RG254,Other,X2,31,No,2040725,Yes,0
QG3PWUSZ,Male,75,RG251,Other,X3,109,No,670365,No,0
CUPHSDA3,Female,51,RG283,Self_Employed,X3,19,Yes,1695147,No,0
AB2HBR9R,Female,31,RG279,Salaried,X1,15,No,398559,Yes,0
SGAFSKPK,Male,64,RG254,Other,X3,92,,1903122,No,1
XYNBN7RB,Female,30,RG280,Self_Employed,X1,20,No,616405,Yes,0
ADSZNPJ4,Male,28,RG272,Other,X1,25,No,1217876,No,0
HJDXAJKI,Female,49,RG268,Other,X3,39,No,986244,Yes,0
E4JWCTIT,Male,43,RG277,Self_Employed,X3,73,,1305897,No,1
EYV9GQUK,Female,29,RG268,Salaried,X1,19,No,2362460,Yes,0
YTF6QKDR,Female,46,RG283,Self_Employed,X2,31,No,875412,Yes,0
DXA99BDY,Male,45,RG261,Self_Employed,X3,68,No,1132872,Yes,0
WMX7SARZ,Male,58,RG283,Self_Employed,X3,115,Yes,2260644,Yes,0
H6LVC8IJ,Female,53,RG284,Other,X3,116,Yes,850884,Yes,0
ADXWSSHZ,Male,41,RG263,Self_Employed,X2,33,No,885229,No,0
MLHVWIPT,Female,41,RG270,Self_Employed,X1,21,No,712382,No,0
HRXNC9PW,Male,29,RG262,Self_Employed,X1,25,No,3485444,No,0
VVMZBLSY,Male,76,RG268,Other,X3,115,No,2068101,No,0
X9IJS5AM,Female,60,RG283,Self_Employed,X2,56,No,1470733,No,0
KDLHKYUL,Male,48,RG251,Self_Employed,X2,61,No,486376,No,0
ZVLK8G4I,Male,27,RG263,Salaried,X1,14,No,777370,Yes,0
WBH3E9PE,Female,29,RG261,Salaried,X1,21,Yes,1777944,No,0
ZMZJ5AGF,Female,35,RG268,Self_Employed,X2,25,No,429807,Yes,0
5EYOUASE,Female,48,RG268,Other,X2,67,No,801747,No,0
GXVQYXGJ,Female,35,RG283,Salaried,X1,20,No,460210,Yes,0
LJSACCV3,Male,26,RG283,Salaried,X1,15,No,996177,Yes,0
GXCGFNPL,Female,32,RG283,Salaried,X1,20,No,854097,Yes,0
SQQT9HBW,Male,39,RG254,Self_Employed,X2,62,No,3308681,Yes,0
VBKR2VFG,Male,43,RG283,Self_Employed,X2,62,No,369225,No,0
2E2XXSGY,Male,28,RG280,Self_Employed,X1,19,No,716067,No,0
WZAQUU7B,Male,54,RG283,Self_Employed,X3,92,,1826787,No,1
CJEL3QGC,Male,45,RG268,Self_Employed,X1,26,Yes,710202,No,0
BDCJ7YFG,Female,29,RG257,Salaried,X1,19,No,794102,No,0
5T94GZ6N,Male,41,RG272,Self_Employed,X4,15,Yes,1091460,No,0
XYOAUSKH,Female,28,RG268,Salaried,X1,26,Yes,1388106,Yes,0
JSV4XMMZ,Male,51,RG270,Self_Employed,X2,57,No,595810,Yes,0
ASAQ7ROB,Male,61,RG260,Self_Employed,X2,74,No,142204,No,1
RBNMCI35,Female,61,RG266,Self_Employed,X3,92,No,684881,Yes,0
64IXNCNP,Female,43,RG277,Self_Employed,X2,67,No,575100,Yes,0
AUAWWH7L,Female,49,RG260,Self_Employed,X2,13,No,470347,No,0
BKMFM8J3,Male,56,RG262,Self_Employed,X3,38,Yes,2619634,No,1
GYNQVZGA,Male,45,RG254,Other,X2,81,No,1215045,Yes,0
JTZNIQEL,Female,31,RG274,Salaried,X1,31,No,1246000,No,0
BJTSSW4T,Male,34,RG254,Other,X1,13,No,943311,Yes,0
GXA3XQSS,Male,33,RG259,Salaried,X1,14,No,656464,No,0
GWAVBA6G,Female,36,RG261,Salaried,X3,32,Yes,871167,Yes,1
BUADVCSC,Male,53,RG278,Self_Employed,X2,44,,595071,Yes,1
EUSIAGXB,Female,25,RG272,Salaried,X1,13,No,1272530,No,0
